run,policy,step,scene_id,choice_id,primary,secondary,pw,sw,delta,totals,final_normalized,top3
run_912113,Control & Fear,22,feeding_pit,ration_food,Control,Rigidity,0.4,0.1,"{""Control"": 0.4, ""Rigidity"": 0.1}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 1.9, ""Cynicism"": 0.2, ""Deception"": 0.7, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,23,blood_vow,seal_oath,Control,,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.1, ""Cynicism"": 0.2, ""Deception"": 0.7, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,24,mirror_chimera,reach_out,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.1, ""Cynicism"": 0.2, ""Deception"": 0.7, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.2, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,25,sealed_letter,read_secret,Deception,Hubris,0.2,0.1,"{""Deception"": 0.2, ""Hubris"": 0.1}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.1, ""Cynicism"": 0.2, ""Deception"": 0.8999999999999999, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,26,siren_fruit,walk_past,Control,,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.3000000000000003, ""Cynicism"": 0.2, ""Deception"": 0.8999999999999999, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,27,oathbound_statue,scratch_name,Cynicism,,0.2,0.0,"{""Cynicism"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.3000000000000003, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,28,curtain_conclave,announce_self,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.3000000000000003, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,29,storm_door,walk_away,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.3000000000000003, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,30,luring_key,leave_key,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.3000000000000003, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 0.8, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,31,envy_shrine,deface_names,Envy,Hubris,0.8,0.0,"{""Envy"": 0.8}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.3000000000000003, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 1.6, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,32,tattered_standard,raise_banner,Control,Hubris,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.5000000000000004, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 1.6, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,33,clandestine_feast,watch_from_door,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.5000000000000004, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 1.6, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,34,whistling_chasm,listen_wind,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.5000000000000004, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 1.6, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,35,whisper_court,listen_only,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.5000000000000004, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 1.6, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,36,tempting_contract,tear_contract,Control,,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.7000000000000006, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 1.6, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_912113,Control & Fear,37,echoing_well,drop_pebble,Apathy,,0.0,0.0,{},"{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 2.7000000000000006, ""Cynicism"": 0.4, ""Deception"": 0.8999999999999999, ""Envy"": 1.6, ""Fear"": 0.2, ""Hubris"": 0.30000000000000004, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.6, ""Wrath"": 0.0}","{""Control"": 40.0, ""Cynicism"": 5.0, ""Deception"": 13.0, ""Envy"": 23.0, ""Fear"": 2.0, ""Hubris"": 4.0, ""Rigidity"": 8.0}","[""Control"", ""Envy"", ""Deception""]"
run_513513,Deception & Avarice,1,mirror_pool,wait_silently,Rigidity,,0.2,0.0,"{""Rigidity"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.0, ""Cynicism"": 0.0, ""Deception"": 0.0, ""Envy"": 0.0, ""Fear"": 0.0, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Avarice"": 7.0, ""Control"": 18.0, ""Cynicism"": 4.0, ""Deception"": 26.0, ""Envy"": 8.0, ""Hubris"": 9.0, ""Impulsivity"": 9.0, ""Moodiness"": 5.0, ""Rigidity"": 5.0, ""Wrath"": 5.0}","[""Deception"", ""Control"", ""Hubris""]"
run_513513,Deception & Avarice,2,whisper_gallery,ignore_whispers,Cynicism,,0.2,0.0,"{""Cynicism"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.0, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.0, ""Fear"": 0.0, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Avarice"": 7.0, ""Control"": 18.0, ""Cynicism"": 4.0, ""Deception"": 26.0, ""Envy"": 8.0, ""Hubris"": 9.0, ""Impulsivity"": 9.0, ""Moodiness"": 5.0, ""Rigidity"": 5.0, ""Wrath"": 5.0}","[""Deception"", ""Control"", ""Hubris""]"
run_513513,Deception & Avarice,3,shattered_clock,fix_gears,Control,Rigidity,0.2,0.0,"{""Control"": 0.2}","{""Apathy"": 0.0, ""Avarice"": 0.0, ""Control"": 0.2, ""Cynicism"": 0.2, ""Deception"": 0.0, ""Envy"": 0.0, ""Fear"": 0.0, ""Hubris"": 0.0, ""Impulsivity"": 0.0, ""Moodiness"": 0.0, ""Rigidity"": 0.2, ""Wrath"": 0.0}","{""Avarice"": 7.0, ""Control"": 18.0, ""Cynicism"": 4.0, ""Deception"": 26.0, ""Envy"": 8.0, ""Hubris"": 9.0, ""Impulsivity"": 9.0, ""Moodiness"": 5.0, ""Rigidity"": 5.0, ""Wrath"": 5.0}","[""Deception"", ""Control"", ""Hubris""]"
